Colony,Treatment,Time,Ant,Behavior,Location/Origin,Source/Destination,Notes
3004,2,3:49:46,*OPY,E,good,,
3004,2,3:57:04,*OPY,L,good,,
3004,2,4:03:14,*OPY,E,good,,
3004,2,0:53:39,B*YB,E,mediocre,,
3004,2,0:54:04,B*YB,L,mediocre,,
3004,2,0:54:15,B*YB,E,mediocre,,
3004,2,1:00:25,B*YB,L,mediocre,,
3004,2,1:24:15,B*YB,E,mediocre,,
3004,2,1:25:45,B*YB,L,mediocre,,
3004,2,1:54:11,B*YB,E,mediocre,,
3004,2,1:55:18,B*YB,L,mediocre,,
3004,2,2:19:37,B*YB,E,mediocre,,
3004,2,2:20:15,B*YB,L,mediocre,,
3004,2,2:47:02,B*YB,E,mediocre,,
3004,2,2:47:34,B*YB,L,mediocre,,
3004,2,3:11:14,B*YB,E,mediocre,,
3004,2,3:14:04,B*YB,L,mediocre,,
3004,2,3:19:40,B*YB,BC,good,old?,
3004,2,3:31:43,B*YB,L,good,,
3004,2,3:33:44,B*YB,E,good,,
3004,2,3:36:16,B*YB,L,good,,
3004,2,3:51:24,B*YB,TA,good,old?,
3004,2,3:53:53,B*YB,L,good,,
3004,2,3:59:13,B*YB,TB,good,old?,
3004,2,4:02:00,B*YB,L,good,,
3004,2,4:05:14,B*YB,TB,good,old?,
3004,2,4:07:36,B*YB,L,good,,
3004,2,4:12:37,B*YB,TB,good,old?,
3004,2,4:13:38,B*YB,LB,good,old,
3004,2,4:13:44,B*YB,L,good,,
3004,2,4:50:00,B*YB,E,good,,
3004,2,5:22:21,B*YB,L,good,,
3004,2,6:44:10,B*YB,E,mediocre,,
3004,2,6:45:26,B*YB,L,mediocre,,
3004,2,6:56:17,B*YB,E,mediocre,,
3004,2,7:00:50,B*YB,L,mediocre,,
3004,2,7:00:55,B*YB,E,mediocre,,
3004,2,7:04:01,B*YB,L,mediocre,,
3004,2,7:10:16,B*YB,E,mediocre,,
3004,2,7:19:24,B*YB,L,mediocre,,
3004,2,7:20:18,B*YB,E,mediocre,,
3004,2,7:22:07,B*YB,L,mediocre,,
3004,2,7:35:07,B*YB,E,mediocre,,
3004,2,7:38:38,B*YB,L,mediocre,,
3004,2,7:40:40,B*YB,E,mediocre,,
3004,2,7:50:32,B*YB,L,mediocre,,
3004,2,7:58:50,B*YB,E,mediocre,,
3004,2,8:03:03,B*YB,L,mediocre,,
3004,2,8:14:27,B*YB,E,mediocre,,
3004,2,8:17:03,B*YB,L,mediocre,,
3004,2,8:26:31,B*YB,E,mediocre,,
3004,2,8:29:01,B*YB,L,mediocre,,
3004,2,8:40:57,B*YB,E,mediocre,,
3004,2,8:42:14,B*YB,L,mediocre,,
3004,2,8:51:54,B*YB,E,good,,
3004,2,3:52:48,BBWB,BC,good,old?,
3004,2,1:32:58,GOBW,E,good,,
3004,2,1:42:51,GOBW,L,good,,
3004,2,2:24:17,GOBW,E,good,,
3004,2,2:42:07,GOBW,LB,old,good,
3004,2,2:46:22,GOBW,L,good,,
3004,2,2:51:25,GOBW,TB,good,old?,
3004,2,2:57:23,GOBW,L,good,,
3004,2,2:57:43,GOBW,TA,good,old?,
3004,2,2:58:45,GOBW,L,good,,
3004,2,3:02:07,GOBW,TA,good,old?,
3004,2,3:03:25,GOBW,L,good,,
3004,2,3:05:53,GOBW,TA,good,old?,
3004,2,3:07:10,GOBW,L,good,,
3004,2,3:10:00,GOBW,TA,good,old?,
3004,2,3:10:45,GOBW,L,good,,
3004,2,3:13:16,GOBW,TA,good,old?,
3004,2,3:13:48,GOBW,L,good,,
3004,2,3:16:03,GOBW,TA,good,old?,
3004,2,3:17:05,GOBW,L,good,,
3004,2,3:19:40,GOBW,TA,good,old?,
3004,2,3:20:24,GOBW,L,good,,
3004,2,3:22:29,GOBW,TA,good,old?,
3004,2,3:25:15,GOBW,L,good,,
3004,2,3:27:10,GOBW,TA,good,old?,
3004,2,3:27:48,GOBW,L,good,,
3004,2,3:29:42,GOBW,TA,good,old?,
3004,2,3:30:04,GOBW,L,good,,
3004,2,3:32:50,GOBW,TA,good,old?,
3004,2,3:34:00,GOBW,L,good,,
3004,2,3:35:59,GOBW,TA,good,old?,
3004,2,3:36:26,GOBW,L,good,,
3004,2,3:39:01,GOBW,TA,good,old?,
3004,2,3:40:38,GOBW,L,good,,
3004,2,3:43:29,GOBW,TA,good,old?,
3004,2,3:44:26,GOBW,L,good,,
3004,2,3:46:29,GOBW,TB,good,old?,
3004,2,3:47:41,GOBW,L,good,,
3004,2,3:50:19,GOBW,TB,good,old?,
3004,2,3:51:05,GOBW,L,good,,
3004,2,3:52:48,GOBW,TA,good,old?,
3004,2,3:53:48,GOBW,L,good,,
3004,2,3:55:39,GOBW,TB,good,old?,
3004,2,3:56:23,GOBW,L,good,,
3004,2,3:58:26,GOBW,TB,good,old?,
3004,2,3:59:28,GOBW,L,good,,
3004,2,4:02:59,GOBW,TA,good,old?,
3004,2,4:05:30,GOBW,L,good,,
3004,2,4:08:05,GOBW,TA,good,old?,
3004,2,4:09:22,GOBW,L,good,,
3004,2,4:12:03,GOBW,TB,good,old?,
3004,2,4:12:52,GOBW,LB,good,old,
3004,2,4:12:54,GOBW,L,good,,
3004,2,4:15:09,GOBW,TA,good,old?,
3004,2,4:15:40,GOBW,L,good,,
3004,2,4:27:43,GOBW,BC,good,old?,
3004,2,4:50:29,GOBW,L,good,,
3004,2,5:10:42,GOBW,E,good,,
3004,2,2:12:24,GP**,E,mediocre,,
3004,2,2:13:03,GP**,L,mediocre,,
3004,2,3:02:07,GP**,BC,good,old?,
3004,2,3:19:54,GP**,L,good,,
3004,2,3:26:46,GP**,E,good,,
3004,2,4:54:22,GP**,L,good,,
3004,2,3:32:50,GPPO,BC,good,old?,
3004,2,1:40:55,GW**,E,mediocre,,
3004,2,1:40:58,GW**,L,mediocre,,
3004,2,3:29:42,GW**,BC,good,old?,
3004,2,3:39:20,GW**,L,good,,
3004,2,3:53:35,GW**,TB,good,old?,
3004,2,3:59:36,GW**,L,good,,
3004,2,4:07:38,GW**,E,good,,
3004,2,4:09:07,GW**,L,good,,
3004,2,4:14:15,GW**,TB,good,old?,
3004,2,4:15:52,GW**,L,good,,
3004,2,4:29:06,GW**,E,good,,
3004,2,0:35:45,GY**(1),E,mediocre,,
3004,2,0:37:16,GY**(1),L,mediocre,,
3004,2,0:51:23,GY**(1),E,mediocre,,
3004,2,0:51:33,GY**(1),L,mediocre,,
3004,2,1:55:34,GY**(1),E,mediocre,,
3004,2,1:56:51,GY**(1),L,mediocre,,
3004,2,2:57:43,GY**(1),BC,good,old?,
3004,2,3:11:26,GY**(1),L,good,,
3004,2,3:30:37,GY**(1),TB,good,old?,
3004,2,3:32:33,GY**(1),L,good,,
3004,2,3:36:02,GY**(1),TA,good,old?,
3004,2,3:37:00,GY**(1),L,good,,
3004,2,3:39:41,GY**(1),TA,good,old?,
3004,2,3:40:44,GY**(1),L,good,,
3004,2,3:46:16,GY**(1),TB,good,old?,
3004,2,3:47:19,GY**(1),L,good,,
3004,2,3:50:41,GY**(1),TA,good,old?,
3004,2,3:51:25,GY**(1),L,good,,
3004,2,4:02:30,GY**(1),TB,good,old?,
3004,2,4:03:21,GY**(1),L,good,,
3004,2,4:07:00,GY**(1),TB,good,old?,
3004,2,4:08:00,GY**(1),L,good,,
3004,2,4:11:10,GY**(1),TB,good,old?,
3004,2,4:12:22,GY**(1),L,good,,
3004,2,4:16:27,GY**(1),TB,good,old?,
3004,2,4:17:13,GY**(1),L,good,,
3004,2,4:46:56,GY**(1),E,good,,
3004,2,4:55:57,GY**(1),L,good,,
3004,2,5:21:50,GY**(1),BC,good,old?,
3004,2,5:31:38,GY**(1),L,good,,
3004,2,5:40:36,GY**(1),E,mediocre,,
3004,2,5:43:48,GY**(1),L,mediocre,,
3004,2,6:10:03,GY**(1),E,good,,
3004,2,2:18:08,GY**(2),E,mediocre,,
3004,2,2:19:24,GY**(2),L,mediocre,,
3004,2,2:19:43,GY**(2),E,mediocre,,
3004,2,2:21:04,GY**(2),L,mediocre,,
3004,2,2:21:07,GY**(2),E,mediocre,,
3004,2,2:21:52,GY**(2),L,mediocre,,
3004,2,3:07:41,GY**(2),E,mediocre,,
3004,2,3:08:22,GY**(2),L,mediocre,,
3004,2,3:19:29,GY**(2),TA,good,old?,
3004,2,3:21:33,GY**(2),L,good,,
3004,2,3:27:10,GY**(2),BC,good,old?,
3004,2,3:42:26,GY**(2),L,good,,(there are 2 GY**)
3004,2,3:50:49,GY**(2),TB,good,old?,
3004,2,3:52:11,GY**(2),L,good,,
3004,2,3:54:02,GY**(2),TA,good,old?,
3004,2,3:55:03,GY**(2),L,good,,
3004,2,3:56:09,GY**(2),TA,good,old?,
3004,2,3:57:32,GY**(2),L,good,,
3004,2,3:58:56,GY**(2),TB,good,old?,
3004,2,3:59:46,GY**(2),L,good,,
3004,2,4:00:23,GY**(2),TB,good,old?,
3004,2,4:02:00,GY**(2),L,good,,
3004,2,4:04:40,GY**(2),TB,good,old?,
3004,2,4:05:21,GY**(2),L,good,,
3004,2,4:09:22,GY**(2),TB,good,old?,
3004,2,4:10:37,GY**(2),L,good,,
3004,2,4:13:04,GY**(2),TB,good,old?,
3004,2,4:14:04,GY**(2),L,good,,
3004,2,4:16:23,GY**(2),TB,good,old?,
3004,2,4:17:15,GY**(2),L,good,,
3004,2,4:27:43,GY**(2),TA,good,old?,
3004,2,4:37:20,GY**(2),L,good,,
3004,2,5:02:20,GY**(2),E,good,,
3004,2,5:10:53,GY**(2),L,good,,
3004,2,5:23:27,GY**(2),E,good,,
3004,2,5:26:45,GY**(2),L,good,,
3004,2,5:29:53,GY**(2),E,good,,
3004,2,5:34:04,GY**(2),L,good,,
3004,2,5:52:57,GY**(2),E,good,,
3004,2,5:57:14,GY**(2),L,good,,
3004,2,6:07:42,GY**(2),E,good,,
3004,2,3:22:29,O***,BC,good,old?,
3004,2,3:05:53,OBBP,BC,good,old?,
3004,2,3:36:02,OBGB,BC,good,old?,
3004,2,3:13:16,OGPG,BC,good,old?,
3004,2,4:01:28,OGPG,L,good,,
3004,2,4:06:07,OGPG,E,good,,
3004,2,0:00:00,OldUncoded,Open,old,,Good camera started 10 seconds after mediocre camera
3004,2,3:54:02,OY**,BC,good,old?,
3004,2,0:48:15,P*B*,E,good,,
3004,2,0:55:07,P*B*,L,good,,
3004,2,1:08:16,P*B*,E,mediocre,,
3004,2,1:10:30,P*B*,L,mediocre,,
3004,2,1:11:16,P*B*,E,mediocre,,
3004,2,1:11:36,P*B*,L,mediocre,,
3004,2,1:16:11,P*B*,E,mediocre,,
3004,2,1:16:32,P*B*,L,mediocre,,
3004,2,1:24:20,P*B*,E,good,,
3004,2,1:25:38,P*B*,L,good,,
3004,2,1:37:28,P*B*,E,mediocre,,
3004,2,1:38:09,P*B*,L,mediocre,,
3004,2,2:16:43,P*B*,E,mediocre,,
3004,2,2:16:48,P*B*,L,mediocre,,
3004,2,3:11:38,P*B*,E,good,,
3004,2,4:07:46,P*B*,L,good,,
3004,2,4:08:08,P*B*,E,good,,
3004,2,4:12:52,P*B*,FB,good,old,
3004,2,4:12:55,P*B*,L,good,,
3004,2,4:13:51,P*B*,FB,good,old,(joins in tandem run w/ B*YB)
3004,2,4:25:03,P*B*,E,good,,
3004,2,9:54:04,P*B*,L,good,,
3004,2,9:58:28,P*B*,E,good,,
3004,2,9:59:13,P*B*,L,good,,
3004,2,10:02:12,P*B*,E,good,,
3004,2,10:19:30,P*B*,L,good,,
3004,2,10:22:02,P*B*,E,good,,
3004,2,10:49:07,P*B*,L,good,,
3004,2,10:53:50,P*B*,E,good,,
3004,2,4:08:05,P*PY,BC,good,old?,
3004,2,3:33:36,PG*G,BC,good,old?,
3004,2,4:13:38,PG*G,FB,good,old,
3004,2,4:13:46,PG*G,L,good,,
3004,2,4:14:47,PG*G,E,good,,
3004,2,4:54:21,PG*G,L,good,,
3004,2,5:04:00,PG*G,E,good,,
3004,2,3:50:41,PGGP,BC,good,old?,
3004,2,0:32:20,POOB,E,mediocre,,
3004,2,0:36:29,POOB,L,mediocre,,
3004,2,1:14:33,POOB,E,mediocre,,
3004,2,1:16:12,POOB,L,mediocre,,
3004,2,1:49:26,POOB,E,mediocre,,
3004,2,1:50:17,POOB,L,mediocre,,
3004,2,1:54:22,POOB,E,mediocre,,
3004,2,1:54:49,POOB,L,mediocre,,
3004,2,2:34:07,POOB,E,good,,
3004,2,4:13:59,POOB,L,good,,
3004,2,4:14:28,POOB,E,good,,
3004,2,3:39:01,PYYP,BC,good,old?,
3004,2,4:02:59,QUEEN,BC,good,old?,
3004,2,4:18:05,WB**1,BC,good,old?,
3004,2,3:43:29,WB**2,BC,good,old?,
3004,2,3:35:59,WBOG,BC,good,old?,
3004,2,3:10:00,WOYB,BC,good,old?,
3004,2,3:51:24,WPWP,BC,good,old?,
3004,2,3:56:09,WW**,BC,good,old?,
3004,2,0:57:46,WWGY,E,mediocre,,
3004,2,0:58:13,WWGY,L,mediocre,,
3004,2,1:57:32,WWGY,E,good,,
3004,2,1:57:54,WWGY,L,good,,
3004,2,2:09:48,WWGY,E,mediocre,,
3004,2,2:21:38,WWGY,L,mediocre,,
3004,2,2:22:06,WWGY,E,mediocre,,
3004,2,2:22:17,WWGY,L,mediocre,,
3004,2,2:40:15,WWGY,E,mediocre,,
3004,2,2:46:20,WWGY,L,mediocre,,
3004,2,3:01:01,WWGY,E,mediocre,,
3004,2,3:02:22,WWGY,L,mediocre,,
3004,2,3:39:41,WWGY,BC,good,old?,
3004,2,4:15:09,YBGO,BC,good,old?,
3004,2,3:16:03,YPP*,BC,good,old?,
