Colony,Treatment,Time,Ant,Behavior,Location/Origin,Source/Destination,Notes
208,3,4:56:09,*GGY,TBO,mediocre,good,
208,3,4:59:29,*GGY,TB,good,mediocre,
208,3,5:03:40,*GGY,L,good,,
208,3,5:07:02,*GGY,E,mediocre,,
208,3,5:10:04,*GGY,L,mediocre,,
208,3,5:10:18,*GGY,E,mediocre,,
208,3,5:12:07,*GGY,L,mediocre,,
208,3,5:23:00,*GGY,BC,good,old?,
208,3,6:22:30,*GGY,L,good,,
208,3,6:27:18,*GGY,E,mediocre,,
208,3,6:27:47,*GGY,L,mediocre,,
208,3,6:33:36,*GGY,E,good,,
208,3,7:31:40,*GGY,L,good,,
208,3,7:38:26,*GGY,E,good,,
208,3,8:18:35,*GGY,L,good,,
208,3,8:24:48,*GGY,E,mediocre,,
208,3,8:26:32,*GGY,L,mediocre,,
208,3,8:38:09,*GGY,E,good,,
208,3,8:44:58,*GGY,L,good,,
208,3,8:59:39,*GGY,TU,good,,
208,3,9:45:00,*GGY,L,good,,
208,3,9:56:47,*GGY,E,good,,
208,3,10:39:14,*GGY,L,good,,
208,3,10:56:22,*GGY,E,good,,
208,3,11:21:33,*GGY,L,good,,
208,3,11:41:27,*GGY,TU,good,,
208,3,11:45:25,*GGY,L,good,,
208,3,12:13:27,*GGY,E,good,,
208,3,12:44:26,*GGY,L,good,,
208,3,3:02:42,*LYGL,BC,good,old?,
208,3,3:15:06,*WOW,E,mediocre,,
208,3,3:32:59,*WOW,L,mediocre,,
208,3,3:54:33,*WOW,BC,mediocre,old?,
208,3,4:03:37,*WOW,L,mediocre,,
208,3,4:05:55,*WOW,E,mediocre,,
208,3,4:16:51,*WOW,L,mediocre,,
208,3,4:55:30,*WOW,E,mediocre,,
208,3,4:55:52,*WOW,L,mediocre,,stopped check here
208,3,5:03:15,*WOW,BC,good,old?,
208,3,5:36:37,*WOW,L,good,,
208,3,5:51:53,*WOW,E,mediocre,,
208,3,5:52:18,*WOW,L,mediocre,,
208,3,5:52:35,*WOW,E,mediocre,,
208,3,5:53:43,*WOW,L,mediocre,,
208,3,6:15:48,*WOW,E,mediocre,,
208,3,6:18:13,*WOW,L,mediocre,,
208,3,6:24:57,*WOW,E,mediocre,,
208,3,6:26:01,*WOW,L,mediocre,,
208,3,7:04:40,*WOW,E,good,,
208,3,7:16:12,*WOW,L,good,,
208,3,11:28:05,*WOW,E,good,,
208,3,11:39:36,*WOW,L,good,,
208,3,12:25:08,*WOW,E,mediocre,,
208,3,12:28:34,*WOW,L,mediocre,,
208,3,2:56:45,*WYW,BC,mediocre,old?,
208,3,4:25:54,*WYW,BCO,mediocre,good,
208,3,4:27:18,*WYW,BC,good,mediocre,
208,3,9:00:03,*WYW,BCO,good,good,
208,3,9:06:23,*WYW,BC,good,good,
208,3,2:38:56,*YWL,BC,good,old?,
208,3,3:36:14,*YWL,BCO,good,mediocre,
208,3,3:38:19,*YWL,BC,mediocre,good,
208,3,3:52:38,*YWL,BCO,mediocre,good,
208,3,3:55:43,*YWL,BC,good,mediocre,
208,3,4:33:35,*YWL,L,good,,
208,3,4:36:56,*YWL,BC,good,old?,
208,3,5:06:39,*YWL,L,good,,
208,3,5:07:01,*YWL,E,good,,
208,3,5:17:36,*YWL,L,good,,
208,3,5:17:51,*YWL,E,good,,
208,3,5:19:20,*YWL,L,good,,
208,3,6:28:15,*YWL,E,good,,
208,3,7:20:47,*YWL,L,good,,
208,3,7:51:17,*YWL,E,mediocre,,
208,3,7:52:59,*YWL,L,mediocre,,
208,3,7:53:06,*YWL,E,mediocre,,
208,3,7:56:41,*YWL,L,mediocre,,
208,3,8:09:53,*YWL,E,good,,
208,3,12:56:26,*YWL,L,good,,
208,3,12:56:38,*YWL,E,good,,
208,3,12:57:36,*YWL,L,good,,
208,3,2:35:54,B*WY,BC,good,old?,
208,3,1:39:11,BG**,E,good,,
208,3,2:45:49,BG**,L,good,,
208,3,2:49:10,BG**,E,good,,
208,3,3:05:41,BG**,L,good,,
208,3,3:16:35,BG**,E,good,,
208,3,3:29:34,BG**,L,good,,
208,3,3:36:38,BG**,BC,mediocre,old?,
208,3,4:41:46,BG**,BCO,mediocre,good,
208,3,4:44:11,BG**,BC,good,mediocre,
208,3,5:24:06,BG**,L,good,,
208,3,5:27:44,BG**,TA,good,old?,
208,3,5:29:54,BG**,L,good,,
208,3,5:34:18,BG**,E,good,,
208,3,6:05:55,BG**,L,good,,
208,3,6:19:58,BG**,E,good,,
208,3,8:00:50,BG**,L,good,,
208,3,8:17:34,BG**,E,good,,
208,3,11:12:33,BG**,L,good,,
208,3,11:15:15,BG**,E,good,,
208,3,2:33:24,BLY*,BC,good,old?,
208,3,2:58:31,BWBY,BC,good,old?,
208,3,2:35:35,BWWY,BC,mediocre,old?,
208,3,4:56:53,BWWY,BCO,mediocre,good,
208,3,4:57:59,BWWY,BC,good,mediocre,
208,3,0:39:53,G*GY,E,good,,
208,3,0:46:30,G*GY,L,good,,
208,3,1:24:03,G*GY,E,mediocre,,
208,3,1:25:22,G*GY,L,mediocre,,
208,3,1:52:01,G*GY,E,good,,
208,3,2:59:53,G*GY,L,good,,
208,3,3:01:27,G*GY,E,good,,
208,3,3:09:56,G*GY,L,good,,
208,3,3:14:40,G*GY,E,good,,
208,3,3:23:17,G*GY,L,good,,
208,3,3:26:59,G*GY,E,mediocre,,
208,3,3:27:04,G*GY,L,mediocre,,
208,3,4:08:38,G*GY,E,mediocre,,
208,3,4:18:16,G*GY,L,mediocre,,
208,3,4:23:17,G*GY,E,good,,
208,3,4:32:33,G*GY,L,good,,
208,3,4:34:17,G*GY,E,good,,
208,3,4:34:26,G*GY,L,good,,
208,3,4:36:56,G*GY,TA,good,old?,
208,3,4:42:01,G*GY,L,good,,
208,3,4:51:23,G*GY,E,mediocre,,
208,3,4:53:49,G*GY,TBO,mediocre,good,
208,3,4:58:13,G*GY,TB,good,mediocre,
208,3,5:00:52,G*GY,L,good,,
208,3,5:05:33,G*GY,E,mediocre,,
208,3,5:08:55,G*GY,L,mediocre,,
208,3,5:09:01,G*GY,E,mediocre,,
208,3,5:10:43,G*GY,L,mediocre,,
208,3,5:20:33,G*GY,E,good,,
208,3,5:33:24,G*GY,L,good,,
208,3,5:42:38,G*GY,E,mediocre,,
208,3,5:48:13,G*GY,L,mediocre,,
208,3,5:48:16,G*GY,E,mediocre,,
208,3,5:48:23,G*GY,L,mediocre,,
208,3,6:02:56,G*GY,E,mediocre,,
208,3,6:05:23,G*GY,L,mediocre,,
208,3,6:10:08,G*GY,E,good,,
208,3,6:46:49,G*GY,L,good,,
208,3,7:59:25,G*GY,E,mediocre,,
208,3,8:02:03,G*GY,L,mediocre,,
208,3,8:22:12,G*GY,E,good,,
208,3,8:40:13,G*GY,L,good,,
208,3,9:13:53,G*GY,E,mediocre,,
208,3,9:14:07,G*GY,L,mediocre,,
208,3,10:19:28,G*GY,E,good,,
208,3,10:21:21,G*GY,L,good,,
208,3,10:45:28,G*GY,E,good,,
208,3,10:56:59,G*GY,L,good,,
208,3,11:31:35,G*GY,E,good,,
208,3,12:00:49,G*GY,L,good,,
208,3,12:24:51,G*GY,E,good,,
208,3,12:35:41,G*GY,L,good,,
208,3,2:58:37,GB**,BC,good,old?,
208,3,3:12:52,GB**,L,good,,
208,3,3:18:57,GB**,E,good,,
208,3,4:52:38,GB**,L,good,,
208,3,5:09:04,GB**,BC,good,old?,
208,3,10:33:22,GB**,L,good,,
208,3,10:42:49,GB**,E,good,,
208,3,0:21:54,GB*Y,E,good,,
208,3,0:26:12,GB*Y,L,good,,
208,3,0:58:17,GB*Y,E,mediocre,,
208,3,0:59:54,GB*Y,L,mediocre,,
208,3,2:11:45,GB*Y,E,good,,
208,3,2:33:39,GB*Y,L,good,,
208,3,2:34:34,GB*Y,E,good,,
208,3,2:39:34,GB*Y,L,good,,
208,3,2:39:35,GB*Y,FB,good,old,
208,3,2:55:51,GB*Y,E,good,,
208,3,3:01:40,GB*Y,L,good,,
208,3,3:01:57,GB*Y,E,good,,
208,3,3:07:18,GB*Y,L,good,,
208,3,3:12:00,GB*Y,BC,good,old?,
208,3,3:21:01,GB*Y,L,good,,
208,3,3:41:19,GB*Y,BC,good,old?,
208,3,4:15:35,GB*Y,L,good,,
208,3,4:24:35,GB*Y,FB,good,mediocre,Following GOW*
208,3,4:25:07,GB*Y,E,mediocre,,
208,3,4:32:06,GB*Y,L,mediocre,,
208,3,4:32:09,GB*Y,E,mediocre,,
208,3,4:32:12,GB*Y,L,mediocre,,
208,3,4:32:16,GB*Y,E,mediocre,,
208,3,4:32:25,GB*Y,L,mediocre,,
208,3,4:34:14,GB*Y,E,mediocre,,
208,3,4:35:58,GB*Y,L,mediocre,,
208,3,4:40:56,GB*Y,E,good,,
208,3,4:43:41,GB*Y,L,good,,
208,3,4:49:57,GB*Y,E,mediocre,,
208,3,4:52:53,GB*Y,TAO,mediocre,good,
208,3,4:57:17,GB*Y,TA,good,mediocre,
208,3,5:00:08,GB*Y,L,good,,
208,3,5:03:53,GB*Y,E,mediocre,,
208,3,5:06:46,GB*Y,L,mediocre,,
208,3,5:07:04,GB*Y,E,mediocre,,
208,3,5:08:56,GB*Y,L,mediocre,,
208,3,5:11:45,GB*Y,E,mediocre,,
208,3,5:16:12,GB*Y,L,mediocre,,
208,3,5:27:44,GB*Y,BC,good,old?,
208,3,5:45:22,GB*Y,L,good,,
208,3,5:50:54,GB*Y,E,good,,
208,3,6:15:17,GB*Y,L,good,,
208,3,6:17:22,GB*Y,E,mediocre,,
208,3,6:17:42,GB*Y,L,mediocre,,
208,3,6:22:02,GB*Y,E,good,,
208,3,6:37:22,GB*Y,L,good,,
208,3,6:49:53,GB*Y,E,good,,
208,3,7:03:13,GB*Y,L,good,,
208,3,7:22:59,GB*Y,E,mediocre,,
208,3,7:25:15,GB*Y,L,mediocre,,
208,3,7:37:28,GB*Y,E,good,,
208,3,8:02:03,GB*Y,TAO,good,?,Carried back to old nest?
208,3,8:17:42,GB*Y,E,good,,
208,3,8:44:34,GB*Y,L,good,,
208,3,8:48:14,GB*Y,E,mediocre,,
208,3,8:49:44,GB*Y,L,mediocre,,
208,3,9:43:03,GB*Y,E,mediocre,,
208,3,9:45:40,GB*Y,L,mediocre,,
208,3,9:50:40,GB*Y,E,good,,
208,3,10:02:10,GB*Y,TAO,good,?,Carried back to old nest?
208,3,10:04:32,GB*Y,E,good,,
208,3,10:16:16,GB*Y,L,good,,
208,3,10:27:24,GB*Y,E,good,,
208,3,10:32:32,GB*Y,TAO,good,?,Carried back to old nest?
208,3,10:37:25,GB*Y,E,good,,
208,3,10:40:40,GB*Y,L,good,,
208,3,10:44:30,GB*Y,E,good,,
208,3,10:54:34,GB*Y,L,good,,
208,3,11:05:56,GB*Y,E,good,,
208,3,11:07:17,GB*Y,L,good,,
208,3,11:16:15,GB*Y,E,mediocre,,
208,3,11:16:50,GB*Y,L,mediocre,,
208,3,11:18:50,GB*Y,E,good,,
208,3,11:21:08,GB*Y,L,good,,
208,3,11:34:50,GB*Y,TU,good,,
208,3,11:35:58,GB*Y,L,good,,
208,3,11:40:59,GB*Y,E,good,,
208,3,11:43:43,GB*Y,L,good,,
208,3,12:02:49,GB*Y,E,good,,
208,3,12:04:00,GB*Y,L,good,,
208,3,12:12:31,GB*Y,E,good,,
208,3,12:21:43,GB*Y,L,good,,
208,3,12:27:54,GB*Y,E,mediocre,,
208,3,12:30:01,GB*Y,L,mediocre,,
208,3,12:35:35,GB*Y,E,good,,
208,3,12:36:29,GB*Y,L,good,,
208,3,1:16:45,GBLO,E,mediocre,,
208,3,1:27:34,GBLO,L,mediocre,,
208,3,3:11:24,GBLO,BCO,mediocre,good,
208,3,3:14:09,GBLO,BC,good,mediocre,
208,3,3:26:11,GBLO,L,good,,
208,3,3:37:50,GBLO,E,mediocre,,
208,3,3:38:20,GBLO,L,mediocre,,
208,3,3:58:26,GBLO,E,good,,
208,3,4:15:25,GBLO,FB,good,mediocre,
208,3,4:15:25,GBLO,L,good,,
208,3,4:37:35,GBLO,E,mediocre,,
208,3,4:41:57,GBLO,L,mediocre,,
208,3,4:42:08,GBLO,E,mediocre,,
208,3,4:42:10,GBLO,L,mediocre,,
208,3,4:42:15,GBLO,E,mediocre,,
208,3,4:42:38,GBLO,L,mediocre,,
208,3,4:42:40,GBLO,E,mediocre,,
208,3,4:43:48,GBLO,L,mediocre,,
208,3,4:43:51,GBLO,E,mediocre,,
208,3,4:45:12,GBLO,L,mediocre,,
208,3,4:45:19,GBLO,E,mediocre,,
208,3,4:47:40,GBLO,L,mediocre,,
208,3,4:48:02,GBLO,E,mediocre,,
208,3,4:48:44,GBLO,L,mediocre,,
208,3,4:50:08,GBLO,E,mediocre,,
208,3,4:55:23,GBLO,L,mediocre,,
208,3,4:57:35,GBLO,E,mediocre,,
208,3,4:59:36,GBLO,L,mediocre,,
208,3,5:00:20,GBLO,E,mediocre,,
208,3,5:00:25,GBLO,L,mediocre,,
208,3,5:00:44,GBLO,E,mediocre,,
208,3,5:01:17,GBLO,L,mediocre,,
208,3,5:01:36,GBLO,E,mediocre,,
208,3,5:01:47,GBLO,L,mediocre,,
208,3,5:01:58,GBLO,E,mediocre,,
208,3,5:03:26,GBLO,BCO,mediocre,good,
208,3,5:05:23,GBLO,BC,good,mediocre,
208,3,5:19:03,GBLO,L,good,,
208,3,5:46:36,GBLO,E,good,,
208,3,5:58:06,GBLO,L,good,,
208,3,10:55:35,GBLO,E,mediocre,,
208,3,11:01:00,GBLO,L,mediocre,,
208,3,11:01:03,GBLO,E,mediocre,,
208,3,11:03:32,GBLO,L,mediocre,,
208,3,12:08:43,GBLO,E,mediocre,,
208,3,12:08:49,GBLO,L,mediocre,,
208,3,12:08:51,GBLO,E,mediocre,,
208,3,12:11:03,GBLO,L,mediocre,,
208,3,12:47:58,GBLO,E,mediocre,,
208,3,12:49:14,GBLO,L,mediocre,,
208,3,1:02:07,GBO*,E,good,,
208,3,1:06:37,GBO*,L,good,,
208,3,1:17:54,GBO*,E,mediocre,,
208,3,1:18:49,GBO*,L,mediocre,,
208,3,2:02:44,GBO*,FB,old,good,
208,3,2:03:02,GBO*,E,good,,
208,3,2:31:56,GBO*,L,good,,
208,3,2:32:56,GBO*,E,good,,
208,3,2:40:43,GBO*,L,good,,
208,3,2:41:08,GBO*,E,good,,
208,3,2:42:11,GBO*,L,good,,
208,3,2:48:28,GBO*,TB,good,old?,
208,3,2:49:15,GBO*,L,good,,
208,3,2:54:36,GBO*,E,good,,
208,3,2:55:25,GBO*,L,good,,
208,3,3:00:36,GBO*,TB,good,old?,
208,3,3:02:13,GBO*,L,good,,
208,3,3:06:16,GBO*,TB,good,old?,
208,3,3:07:45,GBO*,L,good,,
208,3,3:17:21,GBO*,E,good,,
208,3,3:20:57,GBO*,L,good,,
208,3,3:27:42,GBO*,E,good,,
208,3,3:32:22,GBO*,L,good,,
208,3,4:02:09,GBO*,E,good,,
208,3,4:17:55,GBO*,L,good,,
208,3,4:18:29,GBO*,E,good,,
208,3,4:27:43,GBO*,L,good,,
208,3,4:33:19,GBO*,E,good,,
208,3,4:35:18,GBO*,L,good,,
208,3,4:37:11,GBO*,E,good,,
208,3,4:41:16,GBO*,L,good,,
208,3,4:41:27,GBO*,FB,good,mediocre,
208,3,4:57:52,GBO*,E,mediocre,,
208,3,5:02:02,GBO*,L,mediocre,,
208,3,5:06:11,GBO*,E,good,,
208,3,5:24:48,GBO*,L,good,,
208,3,5:25:55,GBO*,TA,good,old?,
208,3,5:27:10,GBO*,L,good,,
208,3,5:36:12,GBO*,E,good,,
208,3,5:42:47,GBO*,L,good,,
208,3,5:46:22,GBO*,E,good,,
208,3,5:50:37,GBO*,L,good,,
208,3,6:01:44,GBO*,TU,good,,
208,3,6:04:37,GBO*,L,good,,
208,3,6:09:08,GBO*,E,good,,
208,3,6:14:36,GBO*,L,good,,
208,3,6:21:01,GBO*,E,mediocre,,
208,3,6:22:22,GBO*,L,mediocre,,
208,3,6:22:36,GBO*,E,mediocre,,
208,3,6:23:34,GBO*,L,mediocre,,
208,3,6:33:33,GBO*,E,good,,
208,3,6:37:08,GBO*,L,good,,
208,3,6:39:33,GBO*,E,good,,
208,3,6:44:27,GBO*,L,good,,
208,3,6:58:38,GBO*,TU,good,,
208,3,7:06:12,GBO*,L,good,,
208,3,7:14:50,GBO*,E,mediocre,,
208,3,7:16:57,GBO*,L,mediocre,,
208,3,7:19:03,GBO*,E,good,,
208,3,7:22:02,GBO*,L,good,,
208,3,7:57:48,GBO*,E,good,,
208,3,8:01:39,GBO*,L,good,,
208,3,8:26:29,GBO*,E,good,,
208,3,8:27:33,GBO*,L,good,,
208,3,8:38:24,GBO*,E,good,,
208,3,8:42:43,GBO*,L,good,,
208,3,9:20:34,GBO*,E,good,,
208,3,9:26:53,GBO*,L,good,,
208,3,9:52:53,GBO*,E,good,,
208,3,9:54:10,GBO*,L,good,,
208,3,10:57:00,GBO*,E,good,,
208,3,11:10:10,GBO*,L,good,,
208,3,11:27:32,GBO*,E,good,,
208,3,11:32:34,GBO*,L,good,,
208,3,11:39:30,GBO*,E,good,,
208,3,11:54:23,GBO*,L,good,,
208,3,12:32:03,GBO*,E,good,,
208,3,12:40:51,GBO*,L,good,,
208,3,2:54:37,GGGG,BC,mediocre,old?,
208,3,2:55:00,GGGG,BCO,mediocre,mediocre,
208,3,2:55:38,GGGG,BC,mediocre,mediocre,
208,3,2:56:03,GGGG,BCO,mediocre,mediocre,
208,3,3:02:58,GGGG,BC,mediocre,mediocre,
208,3,4:13:53,GGGG,BCO,mediocre,good,
208,3,4:15:35,GGGG,BC,good,mediocre,
208,3,2:19:18,GGO*,BC,good,old?,
208,3,1:50:31,GGPY,FB,old,good,
208,3,1:50:44,GGPY,E,good,,
208,3,1:54:30,GGPY,L,good,,Stopped recording departures
208,3,2:02:44,GGPY,LB,old,good,
208,3,2:02:59,GGPY,E,good,,
208,3,2:17:23,GGPY,L,good,,
208,3,2:25:15,GGPY,E,good,,
208,3,2:29:46,GGPY,L,good,,
208,3,2:34:42,GGPY,TA,good,old?,
208,3,2:36:12,GGPY,L,good,,
208,3,2:38:56,GGPY,TA,good,old?,
208,3,2:40:13,GGPY,L,good,,
208,3,2:45:13,GGPY,TB,good,old?,
208,3,2:47:29,GGPY,L,good,,
208,3,2:51:22,GGPY,TB,good,old?,
208,3,2:52:06,GGPY,L,good,,
208,3,2:55:46,GGPY,TA,good,old?,
208,3,2:56:45,GGPY,L,good,,
208,3,2:59:58,GGPY,TA,good,old?,
208,3,3:00:41,GGPY,L,good,,
208,3,3:03:25,GGPY,TB,good,old?,
208,3,3:05:11,GGPY,L,good,,
208,3,3:07:27,GGPY,TB,good,old?,
208,3,3:08:53,GGPY,L,good,,
208,3,3:14:48,GGPY,TA,good,old?,
208,3,3:19:40,GGPY,L,good,,
208,3,3:34:50,GGPY,E,good,,
208,3,3:42:11,GGPY,L,good,,
208,3,3:45:39,GGPY,BC,good,old?,
208,3,3:57:30,GGPY,L,good,,
208,3,4:01:22,GGPY,TA,good,old?,
208,3,4:03:34,GGPY,L,good,,
208,3,4:08:00,GGPY,TB,good,old?,
208,3,4:10:17,GGPY,L,good,,
208,3,4:13:56,GGPY,BC,good,old?,
208,3,4:27:53,GGPY,L,good,,
208,3,4:33:41,GGPY,TU,good,,
208,3,4:37:19,GGPY,L,good,,
208,3,4:38:56,GGPY,E,good,,
208,3,4:52:03,GGPY,L,good,,
208,3,5:06:20,GGPY,E,mediocre,,
208,3,5:06:27,GGPY,L,mediocre,,
208,3,5:06:31,GGPY,E,mediocre,,
208,3,5:10:26,GGPY,L,mediocre,,
208,3,5:12:38,GGPY,E,good,,
208,3,5:18:22,GGPY,L,good,,
208,3,5:26:17,GGPY,E,good,,
208,3,5:34:04,GGPY,L,good,,
208,3,5:43:18,GGPY,E,good,,
208,3,5:51:21,GGPY,L,good,,
208,3,6:00:57,GGPY,E,mediocre,,
208,3,6:01:21,GGPY,L,mediocre,,
208,3,6:05:05,GGPY,TU,good,,
208,3,6:07:33,GGPY,L,good,,
208,3,6:12:14,GGPY,TU,good,,
208,3,6:15:16,GGPY,L,good,,
208,3,6:32:12,GGPY,E,good,,
208,3,6:52:35,GGPY,L,good,,
208,3,7:01:13,GGPY,TU,good,,
208,3,7:07:13,GGPY,L,good,,
208,3,7:23:35,GGPY,TU,good,,
208,3,7:27:36,GGPY,L,good,,
208,3,7:42:12,GGPY,E,good,,
208,3,7:51:29,GGPY,L,good,,
208,3,8:26:56,GGPY,E,good,,
208,3,8:34:24,GGPY,L,good,,
208,3,8:50:02,GGPY,E,good,,
208,3,8:56:16,GGPY,L,good,,
208,3,9:10:49,GGPY,E,mediocre,,
208,3,9:11:51,GGPY,L,mediocre,,
208,3,9:11:54,GGPY,E,mediocre,,
208,3,9:12:17,GGPY,L,mediocre,,
208,3,9:14:49,GGPY,E,good,,
208,3,9:21:07,GGPY,L,good,,
208,3,9:27:31,GGPY,E,mediocre,,
208,3,9:27:48,GGPY,L,mediocre,,
208,3,9:37:17,GGPY,E,good,,
208,3,9:44:30,GGPY,L,good,,
208,3,9:57:02,GGPY,TU,good,,
208,3,9:58:02,GGPY,L,good,,
208,3,10:25:02,GGPY,E,good,,
208,3,10:33:20,GGPY,L,good,,
208,3,10:41:51,GGPY,E,good,,
208,3,10:47:08,GGPY,L,good,,
208,3,11:02:48,GGPY,BC,good,old?,
208,3,11:06:34,GGPY,L,good,,
208,3,11:18:48,GGPY,E,good,,
208,3,11:27:32,GGPY,L,good,,
208,3,11:32:48,GGPY,E,good,,
208,3,11:34:07,GGPY,L,good,,
208,3,12:07:09,GGPY,E,good,,
208,3,12:18:57,GGPY,L,good,,
208,3,12:55:00,GGPY,E,good,,
208,3,1:44:09,GGY*,E,good,,#2
208,3,2:37:16,GGY*,L,good,,#2
208,3,2:38:31,GGY*,E,good,,#2
208,3,2:50:49,GGY*,L,good,,#2
208,3,2:53:15,GGY*,E,good,,#2
208,3,5:01:09,GGY*,L,good,,#2
208,3,5:04:28,GGY*,E,good,,#2
208,3,5:57:18,GGY*,L,good,,#2
208,3,6:04:22,GGY*,E,good,,#2
208,3,2:09:50,GGYO,FB,old,good,#1
208,3,2:09:51,GGYO,E,good,,Added
208,3,2:45:34,GGYO,L,good,,#1
208,3,2:46:17,GGYO,E,good,,#1
208,3,2:50:40,GGYO,L,good,,#1
